,,NA_rate,mismatch_rate,no_of_NAs,no_of_totals,no_of_mismatches,no_of_non_NA_pairs,relative_NA_rate,relative_no_of_NAs,relative_no_of_totals
4_268868_0,0.316062176166,0.00757575757576,61,193,1,132,0.316062176166,61,193
4_268869_0,0.316062176166,0.00757575757576,61,193,1,132,0.316062176166,61,193
4_268870_0,0.316062176166,0.00757575757576,61,193,1,132,0.316062176166,61,193
4_268871_0,0.316062176166,0.00757575757576,61,193,1,132,0.316062176166,61,193
4_268872_0,0.316062176166,0.00757575757576,61,193,1,132,0.316062176166,61,193
4_268873_0,0.316062176166,0.00757575757576,61,193,1,132,0.316062176166,61,193
4_268874_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268875_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268876_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268877_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268878_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268879_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268880_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268881_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268882_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268883_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268884_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268885_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268886_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268887_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268888_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268889_0,0.321243523316,0.00763358778626,62,193,1,131,0.321243523316,62,193
4_268893_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268894_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268895_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268898_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268899_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268902_0,0.321243523316,0.198473282443,62,193,26,131,0.321243523316,62,193
4_268904_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268905_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268908_0,0.321243523316,0.198473282443,62,193,26,131,0.321243523316,62,193
4_268911_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268912_0,0.321243523316,0.190839694656,62,193,25,131,0.321243523316,62,193
4_268913_0,0.321243523316,0.198473282443,62,193,26,131,0.321243523316,62,193
4_268914_0,0.321243523316,0.442748091603,62,193,58,131,0.321243523316,62,193
4_268916_0,0.321243523316,0.198473282443,62,193,26,131,0.321243523316,62,193
4_268918_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268919_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_268921_0,0.321243523316,0.198473282443,62,193,26,131,0.321243523316,62,193
4_268923_0,0.321243523316,0.198473282443,62,193,26,131,0.321243523316,62,193
4_268924_0,0.321243523316,0.198473282443,62,193,26,131,0.321243523316,62,193
4_268925_0,0.331606217617,0.0,64,193,0,129,0.331606217617,64,193
4_268926_0,0.331606217617,0.0,64,193,0,129,0.331606217617,64,193
4_268927_0,0.326424870466,0.0,63,193,0,130,0.326424870466,63,193
4_268928_0,0.326424870466,0.00769230769231,63,193,1,130,0.326424870466,63,193
4_268929_0,0.331606217617,0.0077519379845,64,193,1,129,0.331606217617,64,193
4_268930_0,0.331606217617,0.0,64,193,0,129,0.331606217617,64,193
4_268931_0,0.331606217617,0.0,64,193,0,129,0.331606217617,64,193
4_268932_0,0.331606217617,0.0,64,193,0,129,0.331606217617,64,193
4_268933_0,0.331606217617,0.0077519379845,64,193,1,129,0.331606217617,64,193
4_268934_0,0.331606217617,0.0077519379845,64,193,1,129,0.331606217617,64,193
4_268935_0,0.336787564767,0.0,65,193,0,128,0.336787564767,65,193
4_268936_0,0.336787564767,0.0,65,193,0,128,0.336787564767,65,193
4_268937_0,0.336787564767,0.0,65,193,0,128,0.336787564767,65,193
4_268938_0,0.336787564767,0.0,65,193,0,128,0.336787564767,65,193
4_268939_0,0.336787564767,0.0,65,193,0,128,0.336787564767,65,193
4_268941_0,0.336787564767,0.1875,65,193,24,128,0.336787564767,65,193
4_268942_0,0.336787564767,0.1875,65,193,24,128,0.336787564767,65,193
4_268944_0,0.336787564767,0.1875,65,193,24,128,0.336787564767,65,193
4_268950_0,0.336787564767,0.1875,65,193,24,128,0.336787564767,65,193
4_268951_0,0.336787564767,0.1875,65,193,24,128,0.336787564767,65,193
4_268955_0,0.336787564767,0.0,65,193,0,128,0.336787564767,65,193
4_268956_0,0.336787564767,0.0,65,193,0,128,0.336787564767,65,193
4_268960_0,0.336787564767,0.1875,65,193,24,128,0.336787564767,65,193
4_268963_0,0.331606217617,0.186046511628,64,193,24,129,0.331606217617,64,193
4_268964_0,0.336787564767,0.1796875,65,193,23,128,0.336787564767,65,193
4_268965_0,0.341968911917,0.181102362205,66,193,23,127,0.341968911917,66,193
4_268966_0,0.362694300518,0.146341463415,70,193,18,123,0.362694300518,70,193
4_268967_0,0.378238341969,0.125,73,193,15,120,0.378238341969,73,193
4_268968_0,0.435233160622,0.0366972477064,84,193,4,109,0.435233160622,84,193
4_268969_0,0.445595854922,0.018691588785,86,193,2,107,0.445595854922,86,193
4_268971_0,0.450777202073,0.00943396226415,87,193,1,106,0.450777202073,87,193
4_268972_0,0.450777202073,0.00943396226415,87,193,1,106,0.450777202073,87,193
4_268973_0,0.455958549223,0.0,88,193,0,105,0.455958549223,88,193
4_268974_0,0.455958549223,0.0,88,193,0,105,0.455958549223,88,193
4_268990_0,0.466321243523,0.0,90,193,0,103,0.466321243523,90,193
4_268991_0,0.466321243523,0.00970873786408,90,193,1,103,0.466321243523,90,193
4_269008_0,0.461139896373,0.0,89,193,0,104,0.461139896373,89,193
4_269015_0,0.461139896373,0.0,89,193,0,104,0.461139896373,89,193
4_269029_0,0.466321243523,0.0,90,193,0,103,0.466321243523,90,193
4_269043_0,0.466321243523,0.0,90,193,0,103,0.466321243523,90,193
4_269073_0,0.455958549223,0.00952380952381,88,193,1,105,0.455958549223,88,193
4_269087_1,0.476683937824,0.0,92,193,0,101,0.476683937824,92,193
4_269087_2,0.476683937824,0.0,92,193,0,101,0.476683937824,92,193
4_269087_3,0.476683937824,0.0,92,193,0,101,0.476683937824,92,193
4_269088_0,0.476683937824,0.0,92,193,0,101,0.476683937824,92,193
4_269090_0,0.476683937824,0.00990099009901,92,193,1,101,0.476683937824,92,193
4_269110_0,0.528497409326,0.0,102,193,0,91,0.528497409326,102,193
4_269126_0,0.347150259067,0.0,67,193,0,126,0.347150259067,67,193
4_269134_0,0.341968911917,0.0,66,193,0,127,0.341968911917,66,193
4_269150_0,0.176165803109,0.0,34,193,0,159,0.176165803109,34,193
4_269162_0,0.165803108808,0.0,32,193,0,161,0.165803108808,32,193
4_269180_0,0.165803108808,0.0,32,193,0,161,0.165803108808,32,193
4_269188_0,0.124352331606,0.0,24,193,0,169,0.124352331606,24,193
4_269200_0,0.0829015544041,0.0,16,193,0,177,0.0829015544041,16,193
4_269205_0,0.0569948186528,0.00549450549451,11,193,1,182,0.0569948186528,11,193
4_269218_0,0.0414507772021,0.0,8,193,0,185,0.0414507772021,8,193
4_269237_0,0.0362694300518,0.0,7,193,0,186,0.0362694300518,7,193
4_269245_0,0.0362694300518,0.0,7,193,0,186,0.0362694300518,7,193
4_269260_0,0.0362694300518,0.0,7,193,0,186,0.0362694300518,7,193
4_269293_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269294_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269295_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269296_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269297_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269298_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269299_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269300_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269301_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269302_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269303_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269304_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269305_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269306_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269307_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269308_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269309_0,0.0259067357513,0.0,5,193,0,188,0.0259067357513,5,193
4_269310_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269311_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269312_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269313_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269314_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269315_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269316_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269317_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269318_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269319_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269344_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269345_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269346_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269347_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269348_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269349_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269350_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269351_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269352_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269353_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269354_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269355_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269356_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269357_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269358_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269359_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269360_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269364_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269365_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269366_0,0.020725388601,0.0,4,193,0,188,0.020725388601,4,193
4_269367_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269368_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269369_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269370_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269371_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269372_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269375_0,0.020725388601,0.00529100529101,4,193,1,189,0.020725388601,4,193
4_269385_0,0.020725388601,0.00529100529101,4,193,1,189,0.020725388601,4,193
4_269387_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269398_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269427_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269430_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269444_0,0.020725388601,0.0,4,193,0,189,0.020725388601,4,193
4_269462_0,0.020725388601,0.00529100529101,4,193,1,189,0.020725388601,4,193
4_269469_0,0.0259067357513,0.0,5,193,0,188,0.0259067357513,5,193
4_269511_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269512_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269526_0,0.0310880829016,0.00534759358289,6,193,1,187,0.0310880829016,6,193
4_269533_0,0.0310880829016,0.0,6,193,0,187,0.0310880829016,6,193
4_269625_0,0.0621761658031,0.0,12,193,0,181,0.0621761658031,12,193
4_269719_0,0.336787564767,0.0,65,193,0,127,0.336787564767,65,193
4_269767_0,0.321243523316,0.0,62,193,0,131,0.321243523316,62,193
4_269807_0,0.310880829016,0.0,60,193,0,132,0.310880829016,60,193
4_269811_0,0.305699481865,0.0,59,193,0,133,0.305699481865,59,193
4_269852_0,0.310880829016,0.0,60,193,0,132,0.310880829016,60,193
4_269892_0,0.295336787565,0.0,57,193,0,133,0.295336787565,57,193
4_269906_1,0.290155440415,0.0,56,193,0,135,0.290155440415,56,193
4_269907_0,0.290155440415,0.0,56,193,0,136,0.290155440415,56,193
4_269930_0,0.290155440415,0.0,56,193,0,137,0.290155440415,56,193
4_269937_0,0.290155440415,0.0,56,193,0,137,0.290155440415,56,193
4_269962_1,0.274611398964,0.0,53,193,0,140,0.274611398964,53,193
4_269962_10,0.269430051813,0.00714285714286,52,193,1,140,0.269430051813,52,193
4_269962_11,0.274611398964,0.0,53,193,0,139,0.274611398964,53,193
4_269962_12,0.274611398964,0.0,53,193,0,139,0.274611398964,53,193
4_269962_13,0.274611398964,0.0,53,193,0,139,0.274611398964,53,193
4_269962_14,0.274611398964,0.00719424460432,53,193,1,139,0.274611398964,53,193
4_269962_15,0.274611398964,0.0,53,193,0,139,0.274611398964,53,193
4_269962_16,0.274611398964,0.0,53,193,0,139,0.274611398964,53,193
4_269962_2,0.274611398964,0.00714285714286,53,193,1,140,0.274611398964,53,193
4_269962_3,0.274611398964,0.0,53,193,0,140,0.274611398964,53,193
4_269962_4,0.274611398964,0.0,53,193,0,140,0.274611398964,53,193
4_269962_5,0.274611398964,0.00714285714286,53,193,1,140,0.274611398964,53,193
4_269962_6,0.274611398964,0.0,53,193,0,140,0.274611398964,53,193
4_269962_7,0.269430051813,0.00714285714286,52,193,1,140,0.269430051813,52,193
4_269962_8,0.269430051813,0.0,52,193,0,140,0.269430051813,52,193
4_269962_9,0.269430051813,0.0,52,193,0,140,0.269430051813,52,193
4_270040_0,0.233160621762,0.0,45,193,0,148,0.233160621762,45,193
4_270076_0,0.233160621762,0.0,45,193,0,147,0.233160621762,45,193
4_270272_0,0.222797927461,0.00684931506849,43,193,1,146,0.222797927461,43,193
4_270303_0,0.222797927461,0.0136054421769,43,193,2,147,0.222797927461,43,193
4_270407_0,0.20207253886,0.0136054421769,39,193,2,147,0.20207253886,39,193
4_270428_0,0.20207253886,0.0,39,193,0,145,0.20207253886,39,193
